time	V(g1)	V(out)
5.712224266588869e-005	2.145158e-001	-2.362720e+000
5.812224266588868e-005	2.128766e-001	-2.320644e+000
5.912224266588868e-005	2.110273e-001	-2.275616e+000
6.012224266588868e-005	2.089698e-001	-2.227739e+000
6.112224266588867e-005	2.067060e-001	-2.177122e+000
6.212224266588867e-005	2.042383e-001	-2.123886e+000
6.310950546610678e-005	2.016042e-001	-2.068857e+000
6.410950546610678e-005	1.987385e-001	-2.010737e+000
6.510950546610677e-005	1.956767e-001	-1.950362e+000
6.610950546610677e-005	1.924217e-001	-1.887852e+000
6.710950546610677e-005	1.889769e-001	-1.823339e+000
6.810950546610676e-005	1.853455e-001	-1.756958e+000
6.910950546610676e-005	1.815312e-001	-1.688845e+000
7.010950546610676e-005	1.775378e-001	-1.619139e+000
7.110950546610676e-005	1.733692e-001	-1.547980e+000
7.210950546610675e-005	1.690295e-001	-1.475508e+000
7.310950546610675e-005	1.645229e-001	-1.401866e+000
7.410950546610675e-005	1.598541e-001	-1.327195e+000
7.510950546610674e-005	1.550274e-001	-1.251637e+000
7.610950546610674e-005	1.500477e-001	-1.175333e+000
7.710950546610674e-005	1.449200e-001	-1.098423e+000
7.810950546610674e-005	1.396493e-001	-1.021045e+000
7.910950546610673e-005	1.342407e-001	-9.433390e-001
8.010950546610673e-005	1.286997e-001	-8.654385e-001
8.110950546610673e-005	1.230316e-001	-7.874772e-001
8.210950546610672e-005	1.172422e-001	-7.095857e-001
8.310950546610672e-005	1.113370e-001	-6.318917e-001
8.410950546610672e-005	1.053220e-001	-5.545198e-001
8.510950546610672e-005	9.920296e-002	-4.775909e-001
8.610950546610671e-005	9.298608e-002	-4.012224e-001
8.710950546610671e-005	8.667742e-002	-3.255266e-001
8.810476196217995e-005	8.031375e-002	-2.509677e-001
8.910476196217995e-005	7.384069e-002	-1.769394e-001
9.010476196217995e-005	6.729475e-002	-1.038969e-001
9.110476196217994e-005	6.068240e-002	-3.193637e-002
9.210476196217994e-005	5.401016e-002	3.885213e-002
9.310476196217994e-005	4.728463e-002	1.083836e-001
9.410476196217994e-005	4.051243e-002	1.765784e-001
9.510476196217993e-005	3.370025e-002	2.433623e-001
9.610476196217993e-005	2.685481e-002	3.086665e-001
9.710476196217993e-005	1.998287e-002	3.724279e-001
9.810476196217992e-005	1.309121e-002	4.345889e-001
9.910476196217992e-005	6.186625e-003	4.950979e-001
1.001047619621799e-004	-7.240614e-004	5.539086e-001
1.011047619621799e-004	-7.634034e-003	6.109806e-001
1.021047619621799e-004	-1.453647e-002	6.662794e-001
1.031047619621799e-004	-2.142457e-002	7.197757e-001
1.041047619621799e-004	-2.829151e-002	7.714463e-001
1.051047619621799e-004	-3.513054e-002	8.212733e-001
1.061047619621799e-004	-4.193490e-002	8.692443e-001
1.071047619621799e-004	-4.869788e-002	9.153521e-001
1.081047619621799e-004	-5.541279e-002	9.595949e-001
1.091047619621799e-004	-6.207302e-002	1.001976e+000
1.101047619621799e-004	-6.867199e-002	1.042503e+000
1.111047619621799e-004	-7.520320e-002	1.081190e+000
1.121047619621799e-004	-8.166018e-002	1.118055e+000
1.131029952582595e-004	-8.802538e-002	1.153057e+000
1.141029952582595e-004	-9.431505e-002	1.186346e+000
1.151029952582595e-004	-1.005116e-001	1.217891e+000
1.161029952582595e-004	-1.066091e-001	1.247723e+000
1.171029952582595e-004	-1.126012e-001	1.275881e+000
1.181029952582595e-004	-1.184823e-001	1.302405e+000
1.191029952582595e-004	-1.242465e-001	1.327336e+000
1.201029952582595e-004	-1.298880e-001	1.350722e+000
1.211029952582595e-004	-1.354013e-001	1.372610e+000
1.221029952582595e-004	-1.407810e-001	1.393049e+000
1.231029952582595e-004	-1.460218e-001	1.412093e+000
1.241029952582595e-004	-1.511185e-001	1.429793e+000
1.251029952582595e-004	-1.560660e-001	1.446205e+000
1.261029952582595e-004	-1.608596e-001	1.461382e+000
1.271029952582595e-004	-1.654943e-001	1.475381e+000
1.281029952582595e-004	-1.699658e-001	1.488257e+000
1.291029952582595e-004	-1.742695e-001	1.500066e+000
1.301029952582595e-004	-1.784012e-001	1.510861e+000
1.311029952582595e-004	-1.823569e-001	1.520698e+000
1.321029952582595e-004	-1.861326e-001	1.529629e+000
1.331029952582595e-004	-1.897246e-001	1.537706e+000
1.341029952582595e-004	-1.931294e-001	1.544978e+000
1.351029952582595e-004	-1.963436e-001	1.551494e+000
1.361029952582595e-004	-1.993640e-001	1.557298e+000
1.371029952582595e-004	-2.021877e-001	1.562435e+000
1.381023372321560e-004	-2.048101e-001	1.566940e+000
1.391023372321560e-004	-2.072323e-001	1.570858e+000
1.401023372321560e-004	-2.094499e-001	1.574219e+000
1.411023372321560e-004	-2.114608e-001	1.577053e+000
1.421023372321560e-004	-2.132631e-001	1.579388e+000
1.431023372321560e-004	-2.148549e-001	1.581246e+000
1.441023372321560e-004	-2.162346e-001	1.582646e+000
1.451023372321560e-004	-2.174010e-001	1.583603e+000
1.461023372321560e-004	-2.183527e-001	1.584127e+000
1.471023372321560e-004	-2.190891e-001	1.584225e+000
1.481023372321560e-004	-2.196092e-001	1.583899e+000
1.491023372321560e-004	-2.199125e-001	1.583145e+000
1.501023372321560e-004	-2.199989e-001	1.581958e+000
1.511023372321560e-004	-2.198681e-001	1.580324e+000
1.521023372321560e-004	-2.195203e-001	1.578229e+000
1.531023372321560e-004	-2.189559e-001	1.575651e+000
1.541023372321560e-004	-2.181755e-001	1.572567e+000
1.551023372321559e-004	-2.171797e-001	1.568946e+000
1.561023372321559e-004	-2.159695e-001	1.564757e+000
1.571023372321559e-004	-2.145463e-001	1.559960e+000
1.581023372321559e-004	-2.129113e-001	1.554517e+000
1.591023372321559e-004	-2.110662e-001	1.548383e+000
1.601023372321559e-004	-2.090128e-001	1.541509e+000
1.611023372321559e-004	-2.067531e-001	1.533844e+000
1.621023372321559e-004	-2.042894e-001	1.525336e+000
1.631020921407786e-004	-2.016248e-001	1.515929e+000
1.641020921407786e-004	-1.987605e-001	1.505561e+000
1.651020921407786e-004	-1.957001e-001	1.494174e+000
1.661020921407785e-004	-1.924465e-001	1.481704e+000
1.671020921407785e-004	-1.890031e-001	1.468090e+000
1.681020921407785e-004	-1.853731e-001	1.453266e+000
1.691020921407785e-004	-1.815602e-001	1.437167e+000
1.701020921407785e-004	-1.775681e-001	1.419729e+000
1.711020921407785e-004	-1.734007e-001	1.400888e+000
1.721020921407785e-004	-1.690623e-001	1.380579e+000
1.731020921407785e-004	-1.645570e-001	1.358740e+000
1.741020921407785e-004	-1.598893e-001	1.335310e+000
1.751020921407785e-004	-1.550637e-001	1.310229e+000
1.761020921407785e-004	-1.500852e-001	1.283442e+000
1.771020921407785e-004	-1.449586e-001	1.254893e+000
1.781020921407785e-004	-1.396889e-001	1.224533e+000
1.791020921407785e-004	-1.342813e-001	1.192315e+000
1.801020921407785e-004	-1.287412e-001	1.158195e+000
1.811020921407785e-004	-1.230741e-001	1.122136e+000
1.821020921407785e-004	-1.172855e-001	1.084103e+000
1.831020921407785e-004	-1.113812e-001	1.044068e+000
1.841020921407785e-004	-1.053669e-001	1.002008e+000
1.851020921407785e-004	-9.924869e-002	9.579052e-001
1.861020921407785e-004	-9.303251e-002	9.117488e-001
1.871020921407785e-004	-8.672451e-002	8.635338e-001
1.881020008524998e-004	-8.033151e-002	8.132666e-001
1.891020008524998e-004	-7.385866e-002	7.609463e-001
1.901020008524998e-004	-6.731292e-002	7.065930e-001
1.911020008524998e-004	-6.070074e-002	6.502294e-001
1.921020008524998e-004	-5.402866e-002	5.918852e-001
1.931020008524998e-004	-4.730327e-002	5.315976e-001
1.941020008524997e-004	-4.053119e-002	4.694113e-001
1.951020008524997e-004	-3.371911e-002	4.053782e-001
1.961020008524997e-004	-2.687375e-002	3.395577e-001
1.971020008524997e-004	-2.000187e-002	2.720168e-001
1.981020008524997e-004	-1.311026e-002	2.028296e-001
1.991020008524997e-004	-6.205701e-003	1.320774e-001
2.001020008524997e-004	7.049781e-004	5.984858e-002
2.011020008524997e-004	7.614962e-003	-1.376154e-002
2.021020008524997e-004	1.451743e-002	-8.865104e-002
2.031020008524997e-004	2.140557e-002	-1.647115e-001
2.041020008524997e-004	2.827259e-002	-2.418285e-001
2.051020008524997e-004	3.511170e-002	-3.198816e-001
2.061020008524997e-004	4.191617e-002	-3.987447e-001
2.071020008524997e-004	4.867927e-002	-4.782869e-001
2.081020008524997e-004	5.539433e-002	-5.583721e-001
2.091020008524997e-004	6.205472e-002	-6.388601e-001
2.101020008524997e-004	6.865387e-002	-7.196066e-001
2.111020008524997e-004	7.518526e-002	-8.004637e-001
2.121020008524997e-004	8.164246e-002	-8.812804e-001
2.131019668506316e-004	8.801887e-002	-9.619006e-001
2.141019668506316e-004	9.430864e-002	-1.042174e+000
2.151019668506316e-004	1.005053e-001	-1.121941e+000
2.161019668506316e-004	1.066028e-001	-1.201042e+000
2.171019668506316e-004	1.125951e-001	-1.279319e+000
2.181019668506316e-004	1.184763e-001	-1.356613e+000
2.191019668506316e-004	1.242406e-001	-1.432765e+000
2.201019668506316e-004	1.298822e-001	-1.507617e+000
2.211019668506316e-004	1.353957e-001	-1.581014e+000
2.221019668506316e-004	1.407756e-001	-1.652800e+000
2.231019668506316e-004	1.460165e-001	-1.722824e+000
2.241019668506316e-004	1.511133e-001	-1.790936e+000
2.251019668506316e-004	1.560610e-001	-1.856993e+000
2.261019668506316e-004	1.608547e-001	-1.920851e+000
2.271019668506316e-004	1.654896e-001	-1.982374e+000
2.281019668506316e-004	1.699613e-001	-2.041430e+000
2.291019668506316e-004	1.742651e-001	-2.097891e+000
2.301019668506316e-004	1.783971e-001	-2.151635e+000
2.311019668506316e-004	1.823529e-001	-2.202547e+000
2.321019668506316e-004	1.861288e-001	-2.250517e+000
2.331019668506316e-004	1.897210e-001	-2.295444e+000
2.341019668506316e-004	1.931260e-001	-2.337230e+000
2.351019668506316e-004	1.963404e-001	-2.375789e+000
2.361019668506316e-004	1.993610e-001	-2.411037e+000
2.371019668506315e-004	2.021849e-001	-2.442904e+000
2.381019541860506e-004	2.048092e-001	-2.471321e+000
2.391019541860506e-004	2.072314e-001	-2.496234e+000
2.401019541860506e-004	2.094491e-001	-2.517592e+000
2.411019541860506e-004	2.114601e-001	-2.535355e+000
2.421019541860506e-004	2.132624e-001	-2.549490e+000
2.431019541860506e-004	2.148543e-001	-2.559973e+000
2.441019541860506e-004	2.162341e-001	-2.566789e+000
2.451019541860506e-004	2.174006e-001	-2.569930e+000
2.461019541860506e-004	2.183524e-001	-2.569398e+000
2.471019541860507e-004	2.190888e-001	-2.565202e+000
2.481019541860507e-004	2.196090e-001	-2.557362e+000
2.491019541860507e-004	2.199125e-001	-2.545902e+000
2.501019541860507e-004	2.199989e-001	-2.530857e+000
2.511019541860508e-004	2.198682e-001	-2.512270e+000
2.521019541860508e-004	2.195205e-001	-2.490190e+000
2.531019541860508e-004	2.189562e-001	-2.464674e+000
2.541019541860508e-004	2.181758e-001	-2.435788e+000
2.551019541860509e-004	2.171801e-001	-2.403603e+000
2.561019541860509e-004	2.159701e-001	-2.368197e+000
2.571019541860509e-004	2.145469e-001	-2.329655e+000
2.581019541860509e-004	2.129120e-001	-2.288069e+000
2.591019541860509e-004	2.110669e-001	-2.243536e+000
2.601019541860510e-004	2.090136e-001	-2.196157e+000
2.611019541860510e-004	2.067540e-001	-2.146042e+000
2.621019541860510e-004	2.042904e-001	-2.093302e+000
2.631019494689084e-004	2.016251e-001	-2.038055e+000
2.641019494689084e-004	1.987609e-001	-1.980422e+000
2.651019494689085e-004	1.957005e-001	-1.920529e+000
2.661019494689085e-004	1.924470e-001	-1.858503e+000
2.671019494689085e-004	1.890036e-001	-1.794476e+000
2.681019494689085e-004	1.853736e-001	-1.728583e+000
2.691019494689086e-004	1.815607e-001	-1.660959e+000
2.701019494689086e-004	1.775687e-001	-1.591742e+000
2.711019494689086e-004	1.734013e-001	-1.521073e+000
2.721019494689086e-004	1.690629e-001	-1.449092e+000
2.731019494689087e-004	1.645576e-001	-1.375939e+000
2.741019494689087e-004	1.598899e-001	-1.301757e+000
2.751019494689087e-004	1.550644e-001	-1.226687e+000
2.761019494689087e-004	1.500859e-001	-1.150869e+000
2.771019494689087e-004	1.449593e-001	-1.074443e+000
2.781019494689088e-004	1.396896e-001	-9.975487e-001
2.791019494689088e-004	1.342821e-001	-9.203224e-001
2.801019494689088e-004	1.287420e-001	-8.428996e-001
2.811019494689088e-004	1.230749e-001	-7.654132e-001
2.821019494689089e-004	1.172864e-001	-6.879936e-001
2.831019494689089e-004	1.113820e-001	-6.107681e-001
2.841019494689089e-004	1.053678e-001	-5.338612e-001
2.851019494689089e-004	9.924957e-002	-4.573935e-001
2.861019494689090e-004	9.303340e-002	-3.814822e-001
2.871019494689090e-004	8.672541e-002	-3.062404e-001
2.881019477119271e-004	8.033185e-002	-2.317770e-001
2.891019477119271e-004	7.385901e-002	-1.581964e-001
2.901019477119271e-004	6.731327e-002	-8.559828e-002
2.911019477119272e-004	6.070109e-002	-1.407770e-002
2.921019477119272e-004	5.402902e-002	5.627540e-002
2.931019477119272e-004	4.730362e-002	1.253762e-001
2.941019477119272e-004	4.053155e-002	1.931453e-001
2.951019477119273e-004	3.371947e-002	2.595086e-001
2.961019477119273e-004	2.687412e-002	3.243974e-001
2.971019477119273e-004	2.000224e-002	3.877488e-001
2.981019477119273e-004	1.311062e-002	4.495054e-001
2.991019477119274e-004	6.206068e-003	5.096155e-001
3.001019477119274e-004	-7.046108e-004	5.680332e-001
3.011019477119274e-004	-7.614595e-003	6.247182e-001
3.021019477119274e-004	-1.451706e-002	6.796360e-001
3.031019477119275e-004	-2.140521e-002	7.327576e-001
3.041019477119275e-004	-2.827222e-002	7.840596e-001
3.051019477119275e-004	-3.511134e-002	8.335246e-001
3.061019477119275e-004	-4.191581e-002	8.811400e-001
3.071019477119275e-004	-4.867891e-002	9.268989e-001
3.081019477119276e-004	-5.539397e-002	9.707996e-001
3.091019477119276e-004	-6.205436e-002	1.012845e+000
3.101019477119276e-004	-6.865352e-002	1.053045e+000
3.111019477119276e-004	-7.518491e-002	1.091410e+000
3.121019477119277e-004	-8.164211e-002	1.127960e+000
3.131019470575089e-004	-8.801875e-002	1.162715e+000
3.141019470575089e-004	-9.430851e-002	1.195703e+000
3.151019470575089e-004	-1.005052e-001	1.226953e+000
3.161019470575090e-004	-1.066027e-001	1.256498e+000
3.171019470575090e-004	-1.125950e-001	1.284377e+000
3.181019470575090e-004	-1.184762e-001	1.310628e+000
3.191019470575090e-004	-1.242405e-001	1.335296e+000
3.201019470575091e-004	-1.298821e-001	1.358426e+000
3.211019470575091e-004	-1.353956e-001	1.380066e+000
3.221019470575091e-004	-1.407755e-001	1.400267e+000
3.231019470575091e-004	-1.460164e-001	1.419080e+000
3.241019470575092e-004	-1.511132e-001	1.436558e+000
3.251019470575092e-004	-1.560609e-001	1.452755e+000
3.261019470575092e-004	-1.608546e-001	1.467727e+000
3.271019470575092e-004	-1.654896e-001	1.481530e+000
3.281019470575093e-004	-1.699612e-001	1.494218e+000
3.291019470575093e-004	-1.742651e-001	1.505847e+000
