Freq.	V(out)
1.00000000000000e+002,6.95869247057855e+000dB,-1.44675829458428e+002
1.00230523807790e+002,6.96466800810047e+000dB,-1.44652801808571e+002
1.00461579027840e+002,6.97065863477036e+000dB,-1.44629700877423e+002
1.00693166885180e+002,6.97666439344440e+000dB,-1.44606527023729e+002
1.00925288607668e+002,6.98268532682382e+000dB,-1.44583280607483e+002
1.01157945425990e+002,6.98872147745330e+000dB,-1.44559961989931e+002
1.01391138573668e+002,6.99477288772024e+000dB,-1.44536571533566e+002
1.01624869287070e+002,7.00083959985350e+000dB,-1.44513109602125e+002
1.01859138805412e+002,7.00692165592232e+000dB,-1.44489576560591e+002
1.02093948370768e+002,7.01301909783546e+000dB,-1.44465972775189e+002
1.02329299228075e+002,7.01913196733992e+000dB,-1.44442298613384e+002
1.02565192625141e+002,7.02526030601968e+000dB,-1.44418554443882e+002
1.02801629812647e+002,7.03140415529509e+000dB,-1.44394740636622e+002
1.03038612044162e+002,7.03756355642132e+000dB,-1.44370857562781e+002
1.03276140576140e+002,7.04373855048745e+000dB,-1.44346905594765e+002
1.03514216667934e+002,7.04992917841545e+000dB,-1.44322885106215e+002
1.03752841581801e+002,7.05613548095901e+000dB,-1.44298796471997e+002
1.03992016582906e+002,7.06235749870246e+000dB,-1.44274640068204e+002
1.04231742939330e+002,7.06859527205950e+000dB,-1.44250416272153e+002
1.04472021922080e+002,7.07484884127248e+000dB,-1.44226125462383e+002
1.04712854805090e+002,7.08111824641106e+000dB,-1.44201768018652e+002
1.04954242865232e+002,7.08740352737097e+000dB,-1.44177344321934e+002
1.05196187382322e+002,7.09370472387333e+000dB,-1.44152854754419e+002
1.05438689639126e+002,7.10002187546303e+000dB,-1.44128299699507e+002
1.05681750921366e+002,7.10635502150815e+000dB,-1.44103679541808e+002
1.05925372517729e+002,7.11270420119856e+000dB,-1.44078994667138e+002
1.06169555719872e+002,7.11906945354471e+000dB,-1.44054245462520e+002
1.06414301822431e+002,7.12545081737693e+000dB,-1.44029432316173e+002
1.06659612123026e+002,7.13184833134382e+000dB,-1.44004555617518e+002
1.06905487922266e+002,7.13826203391167e+000dB,-1.43979615757172e+002
1.07151930523760e+002,7.14469196336303e+000dB,-1.43954613126942e+002
1.07398941234124e+002,7.15113815779559e+000dB,-1.43929548119826e+002
1.07646521362983e+002,7.15760065512128e+000dB,-1.43904421130009e+002
1.07894672222983e+002,7.16407949306505e+000dB,-1.43879232552860e+002
1.08143395129794e+002,7.17057470916378e+000dB,-1.43853982784928e+002
1.08392691402120e+002,7.17708634076510e+000dB,-1.43828672223939e+002
1.08642562361706e+002,7.18361442502649e+000dB,-1.43803301268795e+002
1.08893009333343e+002,7.19015899891404e+000dB,-1.43777870319565e+002
1.09144033644875e+002,7.19672009920122e+000dB,-1.43752379777491e+002
1.09395636627209e+002,7.20329776246815e+000dB,-1.43726830044974e+002
1.09647819614318e+002,7.20989202510012e+000dB,-1.43701221525579e+002
1.09900583943252e+002,7.21650292328682e+000dB,-1.43675554624028e+002
1.10153930954141e+002,7.22313049302087e+000dB,-1.43649829746196e+002
1.10407861990207e+002,7.22977477009695e+000dB,-1.43624047299108e+002
1.10662378397766e+002,7.23643579011095e+000dB,-1.43598207690935e+002
1.10917481526240e+002,7.24311358845832e+000dB,-1.43572311330993e+002
1.11173172728159e+002,7.24980820033331e+000dB,-1.43546358629734e+002
1.11429453359173e+002,7.25651966072797e+000dB,-1.43520349998749e+002
1.11686324778056e+002,7.26324800443074e+000dB,-1.43494285850755e+002
1.11943788346715e+002,7.26999326602577e+000dB,-1.43468166599603e+002
1.12201845430196e+002,7.27675547989138e+000dB,-1.43441992660261e+002
1.12460497396692e+002,7.28353468019927e+000dB,-1.43415764448820e+002
1.12719745617551e+002,7.29033090091343e+000dB,-1.43389482382486e+002
1.12979591467279e+002,7.29714417578883e+000dB,-1.43363146879575e+002
1.13240036323555e+002,7.30397453837074e+000dB,-1.43336758359512e+002
1.13501081567231e+002,7.31082202199311e+000dB,-1.43310317242821e+002
1.13762728582343e+002,7.31768665977790e+000dB,-1.43283823951128e+002
1.14024978756117e+002,7.32456848463403e+000dB,-1.43257278907151e+002
1.14287833478977e+002,7.33146752925585e+000dB,-1.43230682534698e+002
1.14551294144553e+002,7.33838382612268e+000dB,-1.43204035258663e+002
1.14815362149688e+002,7.34531740749727e+000dB,-1.43177337505018e+002
1.15080038894443e+002,7.35226830542492e+000dB,-1.43150589700813e+002
1.15345325782109e+002,7.35923655173240e+000dB,-1.43123792274169e+002
1.15611224219209e+002,7.36622217802680e+000dB,-1.43096945654273e+002
1.15877735615512e+002,7.37322521569464e+000dB,-1.43070050271375e+002
1.16144861384034e+002,7.38024569590073e+000dB,-1.43043106556780e+002
1.16412602941049e+002,7.38728364958692e+000dB,-1.43016114942847e+002
1.16680961706096e+002,7.39433910747142e+000dB,-1.42989075862981e+002
1.16949939101987e+002,7.40141210004747e+000dB,-1.42961989751629e+002
1.17219536554813e+002,7.40850265758232e+000dB,-1.42934857044277e+002
1.17489755493952e+002,7.41561081011617e+000dB,-1.42907678177442e+002
1.17760597352080e+002,7.42273658746144e+000dB,-1.42880453588666e+002
1.18032063565172e+002,7.42988001920125e+000dB,-1.42853183716516e+002
1.18304155572516e+002,7.43704113468869e+000dB,-1.42825869000574e+002
1.18576874816716e+002,7.44421996304569e+000dB,-1.42798509881433e+002
1.18850222743701e+002,7.45141653316202e+000dB,-1.42771106800691e+002
1.19124200802737e+002,7.45863087369422e+000dB,-1.42743660200949e+002
1.19398810446427e+002,7.46586301306466e+000dB,-1.42716170525800e+002
1.19674053130724e+002,7.47311297946045e+000dB,-1.42688638219829e+002
1.19949930314937e+002,7.48038080083228e+000dB,-1.42661063728602e+002
1.20226443461741e+002,7.48766650489384e+000dB,-1.42633447498665e+002
1.20503594037179e+002,7.49497011912032e+000dB,-1.42605789977536e+002
1.20781383510677e+002,7.50229167074779e+000dB,-1.42578091613701e+002
1.21059813355048e+002,7.50963118677175e+000dB,-1.42550352856605e+002
1.21338885046497e+002,7.51698869394673e+000dB,-1.42522574156648e+002
1.21618600064636e+002,7.52436421878480e+000dB,-1.42494755965180e+002
1.21898959892486e+002,7.53175778755479e+000dB,-1.42466898734496e+002
1.22179966016487e+002,7.53916942628122e+000dB,-1.42439002917824e+002
1.22461619926504e+002,7.54659916074337e+000dB,-1.42411068969327e+002
1.22743923115840e+002,7.55404701647448e+000dB,-1.42383097344092e+002
1.23026877081238e+002,7.56151301876031e+000dB,-1.42355088498122e+002
1.23310483322890e+002,7.56899719263868e+000dB,-1.42327042888337e+002
1.23594743344450e+002,7.57649956289821e+000dB,-1.42298960972561e+002
1.23879658653036e+002,7.58402015407741e+000dB,-1.42270843209518e+002
1.24165230759240e+002,7.59155899046380e+000dB,-1.42242690058826e+002
1.24451461177138e+002,7.59911609609286e+000dB,-1.42214501980990e+002
1.24738351424294e+002,7.60669149474719e+000dB,-1.42186279437395e+002
1.25025903021771e+002,7.61428520995557e+000dB,-1.42158022890303e+002
1.25314117494141e+002,7.62189726499175e+000dB,-1.42129732802840e+002
1.25602996369487e+002,7.62952768287401e+000dB,-1.42101409638996e+002
1.25892541179416e+002,7.63717648636379e+000dB,-1.42073053863612e+002
1.26182753459066e+002,7.64484369796508e+000dB,-1.42044665942380e+002
1.26473634747114e+002,7.65252933992326e+000dB,-1.42016246341830e+002
1.26765186585784e+002,7.66023343422437e+000dB,-1.41987795529328e+002
1.27057410520853e+002,7.66795600259413e+000dB,-1.41959313973066e+002
1.27350308101665e+002,7.67569706649707e+000dB,-1.41930802142055e+002
1.27643880881134e+002,7.68345664713558e+000dB,-1.41902260506121e+002
1.27938130415752e+002,7.69123476544909e+000dB,-1.41873689535895e+002
1.28233058265601e+002,7.69903144211322e+000dB,-1.41845089702808e+002
1.28528665994361e+002,7.70684669753875e+000dB,-1.41816461479080e+002
1.28824955169313e+002,7.71468055187100e+000dB,-1.41787805337721e+002
1.29121927361353e+002,7.72253302498865e+000dB,-1.41759121752512e+002
1.29419584144998e+002,7.73040413650313e+000dB,-1.41730411198008e+002
1.29717927098395e+002,7.73829390575777e+000dB,-1.41701674149528e+002
1.30016957803328e+002,7.74620235182678e+000dB,-1.41672911083142e+002
1.30316677845229e+002,7.75412949351451e+000dB,-1.41644122475673e+002
1.30617088813183e+002,7.76207534935460e+000dB,-1.41615308804680e+002
1.30918192299940e+002,7.77003993760922e+000dB,-1.41586470548458e+002
1.31219989901920e+002,7.77802327626828e+000dB,-1.41557608186026e+002
1.31522483219223e+002,7.78602538304834e+000dB,-1.41528722197123e+002
1.31825673855640e+002,7.79404627539216e+000dB,-1.41499813062196e+002
1.32129563418657e+002,7.80208597046769e+000dB,-1.41470881262395e+002
1.32434153519466e+002,7.81014448516730e+000dB,-1.41441927279565e+002
1.32739445772973e+002,7.81822183610711e+000dB,-1.41412951596239e+002
1.33045441797808e+002,7.82631803962593e+000dB,-1.41383954695628e+002
1.33352143216332e+002,7.83443311178490e+000dB,-1.41354937061615e+002
1.33659551654643e+002,7.84256706836650e+000dB,-1.41325899178745e+002
1.33967668742593e+002,7.85071992487352e+000dB,-1.41296841532221e+002
1.34276496113786e+002,7.85889169652895e+000dB,-1.41267764607891e+002
1.34586035405594e+002,7.86708239827455e+000dB,-1.41238668892244e+002
1.34896288259165e+002,7.87529204477062e+000dB,-1.41209554872400e+002
1.35207256319427e+002,7.88352065039510e+000dB,-1.41180423036101e+002
1.35518941235103e+002,7.89176822924262e+000dB,-1.41151273871706e+002
1.35831344658715e+002,7.90003479512433e+000dB,-1.41122107868180e+002
1.36144468246594e+002,7.90832036156652e+000dB,-1.41092925515085e+002
1.36458313658892e+002,7.91662494181039e+000dB,-1.41063727302577e+002
